"Onderwerp";"Voertuigtype";"Perioden";"Eenheid";"Waarde"
"5500 - 5999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2016";"aantal";"2631"
"5500 - 5999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2017";"aantal";"2556"
"5500 - 5999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2018";"aantal";"2507"
"5500 - 5999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2019";"aantal";"2451"
"5500 - 5999 kg";"Trekker voor oplegger";"2000";"aantal";"1838"
"5500 - 5999 kg";"Trekker voor oplegger";"2001";"aantal";"1714"
"5500 - 5999 kg";"Trekker voor oplegger";"2002";"aantal";"1571"
"5500 - 5999 kg";"Trekker voor oplegger";"2003";"aantal";"1442"
"5500 - 5999 kg";"Trekker voor oplegger";"2004";"aantal";"1287"
"5500 - 5999 kg";"Trekker voor oplegger";"2005";"aantal";"1153"
"5500 - 5999 kg";"Trekker voor oplegger";"2006";"aantal";"1061"
"5500 - 5999 kg";"Trekker voor oplegger";"2007";"aantal";"963"
"5500 - 5999 kg";"Trekker voor oplegger";"2008";"aantal";"874"
"5500 - 5999 kg";"Trekker voor oplegger";"2009";"aantal";"764"
"5500 - 5999 kg";"Trekker voor oplegger";"2010";"aantal";"636"
"5500 - 5999 kg";"Trekker voor oplegger";"2011";"aantal";"578"
"5500 - 5999 kg";"Trekker voor oplegger";"2012";"aantal";"533"
"5500 - 5999 kg";"Trekker voor oplegger";"2013";"aantal";"483"
"5500 - 5999 kg";"Trekker voor oplegger";"2014";"aantal";"428"
"5500 - 5999 kg";"Trekker voor oplegger";"2015";"aantal";"376"
"5500 - 5999 kg";"Trekker voor oplegger";"2016";"aantal";"333"
"5500 - 5999 kg";"Trekker voor oplegger";"2017";"aantal";"308"
"5500 - 5999 kg";"Trekker voor oplegger";"2018";"aantal";"292"
"5500 - 5999 kg";"Trekker voor oplegger";"2019";"aantal";"260"
"5500 - 5999 kg";"Speciaal voertuig";"2000";"aantal";"600"
"5500 - 5999 kg";"Speciaal voertuig";"2001";"aantal";"655"
"5500 - 5999 kg";"Speciaal voertuig";"2002";"aantal";"678"
"5500 - 5999 kg";"Speciaal voertuig";"2003";"aantal";"686"
"5500 - 5999 kg";"Speciaal voertuig";"2004";"aantal";"690"
"5500 - 5999 kg";"Speciaal voertuig";"2005";"aantal";"700"
"5500 - 5999 kg";"Speciaal voertuig";"2006";"aantal";"695"
"5500 - 5999 kg";"Speciaal voertuig";"2007";"aantal";"709"
"5500 - 5999 kg";"Speciaal voertuig";"2008";"aantal";"709"
"5500 - 5999 kg";"Speciaal voertuig";"2009";"aantal";"733"
"5500 - 5999 kg";"Speciaal voertuig";"2010";"aantal";"735"
"5500 - 5999 kg";"Speciaal voertuig";"2011";"aantal";"741"
"5500 - 5999 kg";"Speciaal voertuig";"2012";"aantal";"751"
"5500 - 5999 kg";"Speciaal voertuig";"2013";"aantal";"741"
"5500 - 5999 kg";"Speciaal voertuig";"2014";"aantal";"753"
"5500 - 5999 kg";"Speciaal voertuig";"2015";"aantal";"757"
"5500 - 5999 kg";"Speciaal voertuig";"2016";"aantal";"742"
"5500 - 5999 kg";"Speciaal voertuig";"2017";"aantal";"729"
"5500 - 5999 kg";"Speciaal voertuig";"2018";"aantal";"723"
"5500 - 5999 kg";"Speciaal voertuig";"2019";"aantal";"716"
"5500 - 5999 kg";"Bus";"2000";"aantal";"32"
"5500 - 5999 kg";"Bus";"2001";"aantal";"34"
"5500 - 5999 kg";"Bus";"2002";"aantal";"31"
"5500 - 5999 kg";"Bus";"2003";"aantal";"39"
"5500 - 5999 kg";"Bus";"2004";"aantal";"40"
"5500 - 5999 kg";"Bus";"2005";"aantal";"41"
"5500 - 5999 kg";"Bus";"2006";"aantal";"42"
"5500 - 5999 kg";"Bus";"2007";"aantal";"38"
"5500 - 5999 kg";"Bus";"2008";"aantal";"39"
"5500 - 5999 kg";"Bus";"2009";"aantal";"46"
"5500 - 5999 kg";"Bus";"2010";"aantal";"44"
"5500 - 5999 kg";"Bus";"2011";"aantal";"45"
"5500 - 5999 kg";"Bus";"2012";"aantal";"41"
"5500 - 5999 kg";"Bus";"2013";"aantal";"41"
"5500 - 5999 kg";"Bus";"2014";"aantal";"40"
"5500 - 5999 kg";"Bus";"2015";"aantal";"36"
"5500 - 5999 kg";"Bus";"2016";"aantal";"30"
"5500 - 5999 kg";"Bus";"2017";"aantal";"26"
"5500 - 5999 kg";"Bus";"2018";"aantal";"24"
"5500 - 5999 kg";"Bus";"2019";"aantal";"23"
"5500 - 5999 kg";"Aanhangwagen";"2000";"aantal";""
"5500 - 5999 kg";"Aanhangwagen";"2001";"aantal";""
"5500 - 5999 kg";"Aanhangwagen";"2002";"aantal";""
"5500 - 5999 kg";"Aanhangwagen";"2003";"aantal";""
"5500 - 5999 kg";"Aanhangwagen";"2004";"aantal";"3029"
"5500 - 5999 kg";"Aanhangwagen";"2005";"aantal";"3027"
"5500 - 5999 kg";"Aanhangwagen";"2006";"aantal";"2908"
"5500 - 5999 kg";"Aanhangwagen";"2007";"aantal";"2760"
"5500 - 5999 kg";"Aanhangwagen";"2008";"aantal";"2623"
"5500 - 5999 kg";"Aanhangwagen";"2009";"aantal";"2583"
"5500 - 5999 kg";"Aanhangwagen";"2010";"aantal";"2551"
"5500 - 5999 kg";"Aanhangwagen";"2011";"aantal";"2505"
"5500 - 5999 kg";"Aanhangwagen";"2012";"aantal";"2481"
"5500 - 5999 kg";"Aanhangwagen";"2013";"aantal";"2391"
"5500 - 5999 kg";"Aanhangwagen";"2014";"aantal";"2340"
"5500 - 5999 kg";"Aanhangwagen";"2015";"aantal";"2354"
"5500 - 5999 kg";"Aanhangwagen";"2016";"aantal";"2360"
"5500 - 5999 kg";"Aanhangwagen";"2017";"aantal";"2366"
"5500 - 5999 kg";"Aanhangwagen";"2018";"aantal";"2412"
"5500 - 5999 kg";"Aanhangwagen";"2019";"aantal";"2472"
"5500 - 5999 kg";"Oplegger";"2000";"aantal";""
"5500 - 5999 kg";"Oplegger";"2001";"aantal";""
"5500 - 5999 kg";"Oplegger";"2002";"aantal";""
"5500 - 5999 kg";"Oplegger";"2003";"aantal";""
"5500 - 5999 kg";"Oplegger";"2004";"aantal";"4908"
"5500 - 5999 kg";"Oplegger";"2005";"aantal";"4932"
"5500 - 5999 kg";"Oplegger";"2006";"aantal";"5248"
"5500 - 5999 kg";"Oplegger";"2007";"aantal";"5216"
"5500 - 5999 kg";"Oplegger";"2008";"aantal";"5226"
"5500 - 5999 kg";"Oplegger";"2009";"aantal";"5464"
"5500 - 5999 kg";"Oplegger";"2010";"aantal";"5387"
"5500 - 5999 kg";"Oplegger";"2011";"aantal";"5180"
"5500 - 5999 kg";"Oplegger";"2012";"aantal";"4914"
"5500 - 5999 kg";"Oplegger";"2013";"aantal";"4756"
"5500 - 5999 kg";"Oplegger";"2014";"aantal";"4667"
"5500 - 5999 kg";"Oplegger";"2015";"aantal";"4837"
"5500 - 5999 kg";"Oplegger";"2016";"aantal";"4897"
"5500 - 5999 kg";"Oplegger";"2017";"aantal";"4958"
"5500 - 5999 kg";"Oplegger";"2018";"aantal";"5129"
"5500 - 5999 kg";"Oplegger";"2019";"aantal";"5207"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2000";"aantal";"9103"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2001";"aantal";"8777"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2002";"aantal";"8523"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2003";"aantal";"8290"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2004";"aantal";"19017"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2005";"aantal";"18650"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2006";"aantal";"18210"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2007";"aantal";"17561"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2008";"aantal";"17015"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2009";"aantal";"17064"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2010";"aantal";"16354"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2011";"aantal";"15655"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2012";"aantal";"15224"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2013";"aantal";"14965"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2014";"aantal";"15369"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2015";"aantal";"15539"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2016";"aantal";"15874"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2017";"aantal";"16072"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2018";"aantal";"16338"
"6000 - 6499 kg";"Totaal bedrijfsvoertuigen";"2019";"aantal";"16187"
"6000 - 6499 kg";"Bestelauto";"2000";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2001";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2002";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2003";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2004";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2005";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2006";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2007";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2008";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2009";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2010";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2011";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2012";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2013";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2014";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2015";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2016";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2017";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2018";"aantal";""
"6000 - 6499 kg";"Bestelauto";"2019";"aantal";""
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2000";"aantal";"3497"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2001";"aantal";"3412"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2002";"aantal";"3298"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2003";"aantal";"3260"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2004";"aantal";"3170"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2005";"aantal";"3096"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2006";"aantal";"3056"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2007";"aantal";"3012"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2008";"aantal";"3029"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2009";"aantal";"2981"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2010";"aantal";"2940"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2011";"aantal";"2958"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2012";"aantal";"2882"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2013";"aantal";"2853"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2014";"aantal";"2866"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2015";"aantal";"2806"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2016";"aantal";"2743"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2017";"aantal";"2718"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2018";"aantal";"2711"
"6000 - 6499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2019";"aantal";"2700"
"6000 - 6499 kg";"Trekker voor oplegger";"2000";"aantal";"4988"
"6000 - 6499 kg";"Trekker voor oplegger";"2001";"aantal";"4733"
"6000 - 6499 kg";"Trekker voor oplegger";"2002";"aantal";"4568"
"6000 - 6499 kg";"Trekker voor oplegger";"2003";"aantal";"4349"
"6000 - 6499 kg";"Trekker voor oplegger";"2004";"aantal";"4071"
"6000 - 6499 kg";"Trekker voor oplegger";"2005";"aantal";"3824"
"6000 - 6499 kg";"Trekker voor oplegger";"2006";"aantal";"3550"
"6000 - 6499 kg";"Trekker voor oplegger";"2007";"aantal";"3364"
"6000 - 6499 kg";"Trekker voor oplegger";"2008";"aantal";"3292"
"6000 - 6499 kg";"Trekker voor oplegger";"2009";"aantal";"3096"
"6000 - 6499 kg";"Trekker voor oplegger";"2010";"aantal";"2769"
"6000 - 6499 kg";"Trekker voor oplegger";"2011";"aantal";"2553"
"6000 - 6499 kg";"Trekker voor oplegger";"2012";"aantal";"2331"
"6000 - 6499 kg";"Trekker voor oplegger";"2013";"aantal";"2095"
"6000 - 6499 kg";"Trekker voor oplegger";"2014";"aantal";"1879"
"6000 - 6499 kg";"Trekker voor oplegger";"2015";"aantal";"1715"
"6000 - 6499 kg";"Trekker voor oplegger";"2016";"aantal";"1562"
"6000 - 6499 kg";"Trekker voor oplegger";"2017";"aantal";"1393"
"6000 - 6499 kg";"Trekker voor oplegger";"2018";"aantal";"1271"
"6000 - 6499 kg";"Trekker voor oplegger";"2019";"aantal";"1123"
"6000 - 6499 kg";"Speciaal voertuig";"2000";"aantal";"573"
"6000 - 6499 kg";"Speciaal voertuig";"2001";"aantal";"590"
"6000 - 6499 kg";"Speciaal voertuig";"2002";"aantal";"607"
"6000 - 6499 kg";"Speciaal voertuig";"2003";"aantal";"629"
"6000 - 6499 kg";"Speciaal voertuig";"2004";"aantal";"639"
"6000 - 6499 kg";"Speciaal voertuig";"2005";"aantal";"657"
"6000 - 6499 kg";"Speciaal voertuig";"2006";"aantal";"669"
"6000 - 6499 kg";"Speciaal voertuig";"2007";"aantal";"667"
"6000 - 6499 kg";"Speciaal voertuig";"2008";"aantal";"655"
"6000 - 6499 kg";"Speciaal voertuig";"2009";"aantal";"632"
"6000 - 6499 kg";"Speciaal voertuig";"2010";"aantal";"635"
"6000 - 6499 kg";"Speciaal voertuig";"2011";"aantal";"636"
"6000 - 6499 kg";"Speciaal voertuig";"2012";"aantal";"615"
"6000 - 6499 kg";"Speciaal voertuig";"2013";"aantal";"593"
"6000 - 6499 kg";"Speciaal voertuig";"2014";"aantal";"579"
"6000 - 6499 kg";"Speciaal voertuig";"2015";"aantal";"537"
"6000 - 6499 kg";"Speciaal voertuig";"2016";"aantal";"520"
"6000 - 6499 kg";"Speciaal voertuig";"2017";"aantal";"499"
"6000 - 6499 kg";"Speciaal voertuig";"2018";"aantal";"499"
"6000 - 6499 kg";"Speciaal voertuig";"2019";"aantal";"513"
"6000 - 6499 kg";"Bus";"2000";"aantal";"45"
"6000 - 6499 kg";"Bus";"2001";"aantal";"42"
"6000 - 6499 kg";"Bus";"2002";"aantal";"50"
"6000 - 6499 kg";"Bus";"2003";"aantal";"52"
"6000 - 6499 kg";"Bus";"2004";"aantal";"56"
"6000 - 6499 kg";"Bus";"2005";"aantal";"54"
"6000 - 6499 kg";"Bus";"2006";"aantal";"48"
"6000 - 6499 kg";"Bus";"2007";"aantal";"56"
"6000 - 6499 kg";"Bus";"2008";"aantal";"54"
"6000 - 6499 kg";"Bus";"2009";"aantal";"53"
"6000 - 6499 kg";"Bus";"2010";"aantal";"47"
"6000 - 6499 kg";"Bus";"2011";"aantal";"44"
"6000 - 6499 kg";"Bus";"2012";"aantal";"43"
"6000 - 6499 kg";"Bus";"2013";"aantal";"39"
"6000 - 6499 kg";"Bus";"2014";"aantal";"34"
"6000 - 6499 kg";"Bus";"2015";"aantal";"33"
"6000 - 6499 kg";"Bus";"2016";"aantal";"32"
"6000 - 6499 kg";"Bus";"2017";"aantal";"31"
"6000 - 6499 kg";"Bus";"2018";"aantal";"30"
"6000 - 6499 kg";"Bus";"2019";"aantal";"30"
"6000 - 6499 kg";"Aanhangwagen";"2000";"aantal";""
"6000 - 6499 kg";"Aanhangwagen";"2001";"aantal";""
"6000 - 6499 kg";"Aanhangwagen";"2002";"aantal";""
"6000 - 6499 kg";"Aanhangwagen";"2003";"aantal";""
"6000 - 6499 kg";"Aanhangwagen";"2004";"aantal";"2642"
"6000 - 6499 kg";"Aanhangwagen";"2005";"aantal";"2695"
"6000 - 6499 kg";"Aanhangwagen";"2006";"aantal";"2663"
"6000 - 6499 kg";"Aanhangwagen";"2007";"aantal";"2484"
"6000 - 6499 kg";"Aanhangwagen";"2008";"aantal";"2408"
"6000 - 6499 kg";"Aanhangwagen";"2009";"aantal";"2338"
"6000 - 6499 kg";"Aanhangwagen";"2010";"aantal";"2289"
"6000 - 6499 kg";"Aanhangwagen";"2011";"aantal";"2224"
"6000 - 6499 kg";"Aanhangwagen";"2012";"aantal";"2232"
"6000 - 6499 kg";"Aanhangwagen";"2013";"aantal";"2187"
"6000 - 6499 kg";"Aanhangwagen";"2014";"aantal";"2121"
"6000 - 6499 kg";"Aanhangwagen";"2015";"aantal";"2143"
"6000 - 6499 kg";"Aanhangwagen";"2016";"aantal";"2119"
"6000 - 6499 kg";"Aanhangwagen";"2017";"aantal";"2109"
"6000 - 6499 kg";"Aanhangwagen";"2018";"aantal";"2107"
"6000 - 6499 kg";"Aanhangwagen";"2019";"aantal";"2104"
"6000 - 6499 kg";"Oplegger";"2000";"aantal";""
"6000 - 6499 kg";"Oplegger";"2001";"aantal";""
"6000 - 6499 kg";"Oplegger";"2002";"aantal";""
"6000 - 6499 kg";"Oplegger";"2003";"aantal";""
"6000 - 6499 kg";"Oplegger";"2004";"aantal";"8439"
"6000 - 6499 kg";"Oplegger";"2005";"aantal";"8324"
"6000 - 6499 kg";"Oplegger";"2006";"aantal";"8224"
"6000 - 6499 kg";"Oplegger";"2007";"aantal";"7978"
"6000 - 6499 kg";"Oplegger";"2008";"aantal";"7577"
"6000 - 6499 kg";"Oplegger";"2009";"aantal";"7964"
"6000 - 6499 kg";"Oplegger";"2010";"aantal";"7674"
"6000 - 6499 kg";"Oplegger";"2011";"aantal";"7240"
"6000 - 6499 kg";"Oplegger";"2012";"aantal";"7121"
"6000 - 6499 kg";"Oplegger";"2013";"aantal";"7198"
"6000 - 6499 kg";"Oplegger";"2014";"aantal";"7890"
"6000 - 6499 kg";"Oplegger";"2015";"aantal";"8305"
"6000 - 6499 kg";"Oplegger";"2016";"aantal";"8898"
"6000 - 6499 kg";"Oplegger";"2017";"aantal";"9322"
"6000 - 6499 kg";"Oplegger";"2018";"aantal";"9720"
"6000 - 6499 kg";"Oplegger";"2019";"aantal";"9717"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2000";"aantal";"21288"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2001";"aantal";"20285"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2002";"aantal";"18989"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2003";"aantal";"17796"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2004";"aantal";"32919"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2005";"aantal";"34005"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2006";"aantal";"34918"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2007";"aantal";"35854"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2008";"aantal";"37434"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2009";"aantal";"38954"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2010";"aantal";"37979"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2011";"aantal";"36892"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2012";"aantal";"36047"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2013";"aantal";"34856"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2014";"aantal";"33005"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2015";"aantal";"32797"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2016";"aantal";"33660"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2017";"aantal";"33985"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2018";"aantal";"35471"
"6500 - 6999 kg";"Totaal bedrijfsvoertuigen";"2019";"aantal";"36415"
"6500 - 6999 kg";"Bestelauto";"2000";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2001";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2002";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2003";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2004";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2005";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2006";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2007";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2008";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2009";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2010";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2011";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2012";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2013";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2014";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2015";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2016";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2017";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2018";"aantal";""
"6500 - 6999 kg";"Bestelauto";"2019";"aantal";""
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2000";"aantal";"3553"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2001";"aantal";"3477"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2002";"aantal";"3413"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2003";"aantal";"3260"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2004";"aantal";"3143"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2005";"aantal";"3094"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2006";"aantal";"2995"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2007";"aantal";"3029"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2008";"aantal";"3056"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2009";"aantal";"3108"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2010";"aantal";"3032"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2011";"aantal";"2894"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2012";"aantal";"2842"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2013";"aantal";"2836"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2014";"aantal";"2715"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2015";"aantal";"2722"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2016";"aantal";"2700"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2017";"aantal";"2715"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2018";"aantal";"2735"
"6500 - 6999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2019";"aantal";"2798"
"6500 - 6999 kg";"Trekker voor oplegger";"2000";"aantal";"17153"
"6500 - 6999 kg";"Trekker voor oplegger";"2001";"aantal";"16210"
"6500 - 6999 kg";"Trekker voor oplegger";"2002";"aantal";"14967"
"6500 - 6999 kg";"Trekker voor oplegger";"2003";"aantal";"13911"
"6500 - 6999 kg";"Trekker voor oplegger";"2004";"aantal";"13104"
"6500 - 6999 kg";"Trekker voor oplegger";"2005";"aantal";"12727"
"6500 - 6999 kg";"Trekker voor oplegger";"2006";"aantal";"12802"
"6500 - 6999 kg";"Trekker voor oplegger";"2007";"aantal";"13416"
"6500 - 6999 kg";"Trekker voor oplegger";"2008";"aantal";"13226"
"6500 - 6999 kg";"Trekker voor oplegger";"2009";"aantal";"13060"
"6500 - 6999 kg";"Trekker voor oplegger";"2010";"aantal";"12206"
"6500 - 6999 kg";"Trekker voor oplegger";"2011";"aantal";"11438"
"6500 - 6999 kg";"Trekker voor oplegger";"2012";"aantal";"10542"
"6500 - 6999 kg";"Trekker voor oplegger";"2013";"aantal";"9610"
"6500 - 6999 kg";"Trekker voor oplegger";"2014";"aantal";"8566"
"6500 - 6999 kg";"Trekker voor oplegger";"2015";"aantal";"7670"
"6500 - 6999 kg";"Trekker voor oplegger";"2016";"aantal";"6768"
"6500 - 6999 kg";"Trekker voor oplegger";"2017";"aantal";"5944"
"6500 - 6999 kg";"Trekker voor oplegger";"2018";"aantal";"5248"
"6500 - 6999 kg";"Trekker voor oplegger";"2019";"aantal";"4675"
"6500 - 6999 kg";"Speciaal voertuig";"2000";"aantal";"553"
"6500 - 6999 kg";"Speciaal voertuig";"2001";"aantal";"569"
"6500 - 6999 kg";"Speciaal voertuig";"2002";"aantal";"577"
"6500 - 6999 kg";"Speciaal voertuig";"2003";"aantal";"594"
"6500 - 6999 kg";"Speciaal voertuig";"2004";"aantal";"609"
"6500 - 6999 kg";"Speciaal voertuig";"2005";"aantal";"617"
"6500 - 6999 kg";"Speciaal voertuig";"2006";"aantal";"619"
"6500 - 6999 kg";"Speciaal voertuig";"2007";"aantal";"641"
"6500 - 6999 kg";"Speciaal voertuig";"2008";"aantal";"625"
"6500 - 6999 kg";"Speciaal voertuig";"2009";"aantal";"624"
"6500 - 6999 kg";"Speciaal voertuig";"2010";"aantal";"615"
"6500 - 6999 kg";"Speciaal voertuig";"2011";"aantal";"585"
"6500 - 6999 kg";"Speciaal voertuig";"2012";"aantal";"583"
"6500 - 6999 kg";"Speciaal voertuig";"2013";"aantal";"561"
"6500 - 6999 kg";"Speciaal voertuig";"2014";"aantal";"574"
"6500 - 6999 kg";"Speciaal voertuig";"2015";"aantal";"523"
"6500 - 6999 kg";"Speciaal voertuig";"2016";"aantal";"500"
"6500 - 6999 kg";"Speciaal voertuig";"2017";"aantal";"471"
"6500 - 6999 kg";"Speciaal voertuig";"2018";"aantal";"451"
"6500 - 6999 kg";"Speciaal voertuig";"2019";"aantal";"431"
"6500 - 6999 kg";"Bus";"2000";"aantal";"29"
"6500 - 6999 kg";"Bus";"2001";"aantal";"29"
"6500 - 6999 kg";"Bus";"2002";"aantal";"32"
"6500 - 6999 kg";"Bus";"2003";"aantal";"30"
"6500 - 6999 kg";"Bus";"2004";"aantal";"25"
"6500 - 6999 kg";"Bus";"2005";"aantal";"27"
